model,endpoint,dataset,law_book,article,query,target,answer,score,completion_tokens,prompt_tokens,total_cost,finish_reason,time
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,93,gg 93,"(1) Das Bundesverfassungsgericht ist ein allen übrigen Verfassungsorganen gegenüber selbständiger und unabhängiger Gerichtshof des Bundes. (2) Das Bundesverfassungsgericht besteht aus Bundesrichtern und anderen Mitgliedern; es gliedert sich in zwei Senate. In jeden Senat werden je zur Hälfte vom Bundestag und vom Bundesrat acht Richter gewählt; sie dürfen weder dem Bundestag, dem Bundesrat, der Bundesregierung noch entsprechenden Organen eines Landes angehören. Durch Bundesgesetz nach Absatz 5 kann vorgesehen werden, dass das Wahlrecht vom anderen Wahlorgan ausgeübt werden kann, wenn innerhalb einer zu bestimmenden Frist nach dem Ende der Amtszeit oder dem vorzeitigen Ausscheiden eines Richters eine Wahl seines Nachfolgers nicht zustande kommt. (3) Die Amtszeit der Mitglieder des Bundesverfassungsgerichts dauert zwölf Jahre, längstens bis zum Ende des Monats, in dem das Mitglied das 68. Lebensjahr vollendet. Nach Ablauf der Amtszeit führen die Richter ihre Amtsgeschäfte bis zur Ernennung des Nachfolgers fort. Eine anschließende oder spätere Wiederwahl ist ausgeschlossen. (4) Das Bundesverfassungsgericht gibt sich eine Geschäftsordnung, die das Plenum beschließt. (5) Ein Bundesgesetz regelt die Verfassung und das Verfahren des Bundesverfassungsgerichts. Es kann für Verfassungsbeschwerden die vorherige Erschöpfung des Rechtsweges zur Voraussetzung machen und ein besonderes Annahmeverfahren vorsehen.","Artikel 93

(1) Das Bundesverfassungsgericht entscheidet:
1. über die Auslegung des Grundgesetzes im Falle von Streitigkeiten zwischen obersten Bundesorganen oder anderen mit eigenen Rechten ausgestatteten Teilen des Grundgesetzes oder der Länder über den Umfang ihrer Rechte und Pflichten aus dem Grundgesetz;
2. bei sonstigen öffentlich-rechtlichen Streitigkeiten zwischen dem Bund und den Ländern, zwischen verschiedenen Ländern oder innerhalb eines Landes, soweit nicht eine andere Gerichtsbarkeit zuständig ist;
3. auf Verlangen einer Landesregierung oder eines Drittels der Mitglieder des Bundestages in Fällen von Verstößen gegen Artikel 91a Absatz 1, Artikel 91b Absatz 1 Satz 1, Artikel 104a Absatz 5 und Artikel 104a Absatz 6;
4. über das Verfahren zur Verwirkung der Grundrechte nach Artikel 18;
5. über die Unvereinbarkeitserklärung nach Artikel 21 Absatz 2;
6. über Verfassungsbeschwerden, die von jedermann mit der Behauptung erhoben werden können, durch die öffentliche Gewalt in einem seiner Grundrechte oder in einem seiner in Artikel 20 Absatz 4, Artikel 33, Artikel 38, Artikel 101, Artikel 103 und Artikel 104 gewährleisteten Rechte verletzt zu sein;
7. auf Antrag eines Drittels der Mitglieder des Bundestages oder der Bundesregierung über die Vereinbarkeit von Landesrecht mit diesem Grundgesetz oder von Bundesrecht mit diesem Grundgesetz oder einem anderen Bundesgesetze;
8. auf Vorlage eines Gerichts über die Vereinbarkeit von Rechtsvorschriften mit dem Grundgesetz oder mit anderem Bundesrecht;
9. in den weiteren Fällen, die dieses Gesetz bestimmt.

(3) Die Organisation und das Verfahren sind durch ein besonderes Gesetz geregelt.",0.13777777777777775,9328,91,0.029886,stop,96.1717631816864
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,28,gg 28,"(1) Die verfassungsmäßige Ordnung in den Ländern muß den Grundsätzen des republikanischen, demokratischen und sozialen Rechtsstaates im Sinne dieses Grundgesetzes entsprechen. In den Ländern, Kreisen und Gemeinden muß das Volk eine Vertretung haben, die aus allgemeinen, unmittelbaren, freien, gleichen und geheimen Wahlen hervorgegangen ist. Bei Wahlen in Kreisen und Gemeinden sind auch Personen, die die Staatsangehörigkeit eines Mitgliedstaates der Europäischen Gemeinschaft besitzen, nach Maßgabe von Recht der Europäischen Gemeinschaft wahlberechtigt und wählbar. In Gemeinden kann an die Stelle einer gewählten Körperschaft die Gemeindeversammlung treten. (2) Den Gemeinden muß das Recht gewährleistet sein, alle Angelegenheiten der örtlichen Gemeinschaft im Rahmen der Gesetze in eigener Verantwortung zu regeln. Auch die Gemeindeverbände haben im Rahmen ihres gesetzlichen Aufgabenbereiches nach Maßgabe der Gesetze das Recht der Selbstverwaltung. Die Gewährleistung der Selbstverwaltung umfaßt auch die Grundlagen der finanziellen Eigenverantwortung; zu diesen Grundlagen gehört eine den Gemeinden mit Hebesatzrecht zustehende wirtschaftskraftbezogene Steuerquelle. (3) Der Bund gewährleistet, daß die verfassungsmäßige Ordnung der Länder den Grundrechten und den Bestimmungen der Absätze 1 und 2 entspricht.","

Artikel 28 Grundgesetz

(1) Die verfassungsmäßige Ordnung in den Ländern muß den Grundsätzen des republikanischen, demokratischen und sozialen Rechtsstaates im Sinne dieses Grundgesetzes entsprechen. In den Ländern, Kreisen und Gemeinden muß das Volk eine Vertretung haben, die aus allgemeinen, unmittelbaren, freien, gleichen und geheimen Wahlen hervorgegangen ist.

(2) Den Gemeinden muß das Recht garantiert werden, alle Angelegenheiten der örtlichen Gemeinschaft im Rahmen der Gesetze in eigener Verantwortung zu regeln. Auch den Gemeindeverbänden ist das Recht der Selbstverwaltung unter den gleichen Voraussetzungen gewährleistet.

(3) Die Aufsicht des Staates beschränkt sich auf die Rechtmäßigkeit der Ausführung.",0.5429553264604812,4166,91,0.01002479,stop,33.59097242355347
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,100,gg 100,"(1) Hält ein Gericht ein Gesetz, auf dessen Gültigkeit es bei der Entscheidung ankommt, für verfassungswidrig, so ist das Verfahren auszusetzen und, wenn es sich um die Verletzung der Verfassung eines Landes handelt, die Entscheidung des für Verfassungsstreitigkeiten zuständigen Gerichtes des Landes, wenn es sich um die Verletzung dieses Grundgesetzes handelt, die Entscheidung des Bundesverfassungsgerichtes einzuholen. Dies gilt auch, wenn es sich um die Verletzung dieses Grundgesetzes durch Landesrecht oder um die Unvereinbarkeit eines Landesgesetzes mit einem Bundesgesetze handelt. (2) Ist in einem Rechtsstreite zweifelhaft, ob eine Regel des Völkerrechtes Bestandteil des Bundesrechtes ist und ob sie unmittelbar Rechte und Pflichten für den Einzelnen erzeugt (Artikel 25), so hat das Gericht die Entscheidung des Bundesverfassungsgerichtes einzuholen. (3) Will das Verfassungsgericht eines Landes bei der Auslegung des Grundgesetzes von einer Entscheidung des Bundesverfassungsgerichtes oder des Verfassungsgerichtes eines anderen Landes abweichen, so hat das Verfassungsgericht die Entscheidung des Bundesverfassungsgerichtes einzuholen.","Artikel 100 Grundgesetz

(1) Ist bei einem Gericht die Gültigkeit eines Gesetzes, auf dessen Erlass sich die Entscheidung abstützen würde, zweifelhaft, so ist das Verfahren auszusetzen. Wird eine Entscheidung über die Verfassungswidrigkeit des Gesetzes verlangt, so ist dies dem Bundesverfassungsgericht vorzulegen, wenn das Gericht eine Verletzung der Verfassung oder einer der Länder durch dieses Gesetz ansieht. Die Entscheidung des Gerichts kann nur auf Antrag anhängig gemacht werden.

(2) Ist in einem Rechtsstreit Zweifel darüber, ob ein völkerrechtlicher Regelbestand Bestandteil des Bundesrechts ist und ob er unmittelbar Rechte und Pflichten für den Einzelnen erzeugt (Artikel 25), so hat das Gericht die Entscheidung des Bundesverfassungsgerichts herbeizuführen.

(3) Sind bei einem Gericht Zweifel darüber, ob das Recht des Landes mit dem Recht des Bundes vereinbar ist, so hat das Gericht die Entscheidung des Bundesverfassungsgerichts herbeizuführen, wenn es eine Verletzung der Verfassung durch das Landesrecht annimmt.",0.37012987012987014,6184,92,0.01288664,stop,50.10129451751709
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,74,gg 74,"(1) Die konkurrierende Gesetzgebung erstreckt sich auf folgende Gebiete:  1. das bürgerliche Recht, das Strafrecht, die Gerichtsverfassung, das gerichtliche Verfahren (ohne das Recht des Untersuchungshaftvollzugs), die Rechtsanwaltschaft, das Notariat und die Rechtsberatung; 2. das Personenstandswesen; 3. das Vereinsrecht; 4. das Aufenthalts- und Niederlassungsrecht der Ausländer; 5. (weggefallen) 6. die Angelegenheiten der Flüchtlinge und Vertriebenen; 7. die öffentliche Fürsorge (ohne das Heimrecht); 8. (weggefallen) 9. die Kriegsschäden und die Wiedergutmachung; 10. die Kriegsgräber und Gräber anderer Opfer des Krieges und Opfer von Gewaltherrschaft; 11. das Recht der Wirtschaft (Bergbau, Industrie, Energiewirtschaft, Handwerk, Gewerbe, Handel, Bank- und Börsenwesen, privatrechtliches Versicherungswesen) ohne das Recht des Ladenschlusses, der Gaststätten, der Spielhallen, der Schaustellung von Personen, der Messen, der Ausstellungen und der Märkte; 12. das Arbeitsrecht einschließlich der Betriebsverfassung, des Arbeitsschutzes und der Arbeitsvermittlung sowie die Sozialversicherung einschließlich der Arbeitslosenversicherung; 13. die Regelung der Ausbildungsbeihilfen und die Förderung der wissenschaftlichen Forschung; 14. das Recht der Enteignung, soweit sie auf den Sachgebieten der Artikel 73 und 74 in Betracht kommt; 15. die Überführung von Grund und Boden, von Naturschätzen und Produktionsmitteln in Gemeineigentum oder in andere Formen der Gemeinwirtschaft; 16. die Verhütung des Mißbrauchs wirtschaftlicher Machtstellung; 17. die Förderung der land- und forstwirtschaftlichen Erzeugung (ohne das Recht der Flurbereinigung), die Sicherung der Ernährung, die Ein- und Ausfuhr land- und forstwirtschaftlicher Erzeugnisse, die Hochsee- und Küstenfischerei und den Küstenschutz; 18. den städtebaulichen Grundstücksverkehr, das Bodenrecht (ohne das Recht der Erschließungsbeiträge) und das Wohngeldrecht, das Altschuldenhilferecht, das Wohnungsbauprämienrecht, das Bergarbeiterwohnungsbaurecht und das Bergmannssiedlungsrecht; 19. Maßnahmen gegen gemeingefährliche oder übertragbare Krankheiten bei Menschen und Tieren, Zulassung zu ärztlichen und anderen Heilberufen und zum Heilgewerbe, sowie das Recht des Apothekenwesens, der Arzneien, der Medizinprodukte, der Heilmittel, der Betäubungsmittel und der Gifte; 19a. die wirtschaftliche Sicherung der Krankenhäuser und die Regelung der Krankenhauspflegesätze; 20. das Recht der Lebensmittel einschließlich der ihrer Gewinnung dienenden Tiere, das Recht der Genussmittel, Bedarfsgegenstände und Futtermittel sowie den Schutz beim Verkehr mit land- und forstwirtschaftlichem Saat- und Pflanzgut, den Schutz der Pflanzen gegen Krankheiten und Schädlinge sowie den Tierschutz; 21. die Hochsee- und Küstenschiffahrt sowie die Seezeichen, die Binnenschiffahrt, den Wetterdienst, die Seewasserstraßen und die dem allgemeinen Verkehr dienenden Binnenwasserstraßen; 22. den Straßenverkehr, das Kraftfahrwesen, den Bau und die Unterhaltung von Landstraßen für den Fernverkehr sowie die Erhebung und Verteilung von Gebühren oder Entgelten für die Benutzung öffentlicher Straßen mit Fahrzeugen; 23. die Schienenbahnen, die nicht Eisenbahnen des Bundes sind, mit Ausnahme der Bergbahnen; 24. die Abfallwirtschaft, die Luftreinhaltung und die Lärmbekämpfung (ohne Schutz vor verhaltensbezogenem Lärm); 25. die Staatshaftung; 26. die medizinisch unterstützte Erzeugung menschlichen Lebens, die Untersuchung und die künstliche Veränderung von Erbinformationen sowie Regelungen zur Transplantation von Organen, Geweben und Zellen; 27. die Statusrechte und -pflichten der Beamten der Länder, Gemeinden und anderen Körperschaften des öffentlichen Rechts sowie der Richter in den Ländern mit Ausnahme der Laufbahnen, Besoldung und Versorgung; 28. das Jagdwesen; 29. den Naturschutz und die Landschaftspflege; 30. die Bodenverteilung; 31. die Raumordnung; 32. den Wasserhaushalt; 33. die Hochschulzulassung und die Hochschulabschlüsse. (2) Gesetze nach Absatz 1 Nr. 25 und 27 bedürfen der Zustimmung des Bundesrates.","Artikel 74 Grundgesetz (GG)

(1) In den folgenden Bereichen hat das Bundesrecht den Vorrang vor dem Landesrecht:
1. das bürgerliche Recht,
2. das Strafrecht,
3. das Recht der Anwaltschaft,
4. das Recht der öffentlichen Sicherheit und Ordnung (ausgenommen Polizei),
5. das Recht der öffentlichen Fürsorge,
6. das Recht der öffentlichen Verwaltung,
7. das Recht der öffentlichen Steuern,
8. das Recht der öffentlichen Abgaben,
9. das Recht der öffentlichen Finanzwirtschaft,
10. das Recht der öffentlichen Wirtschaft,
11. das Recht der öffentlichen Umwelt,
12. das Recht der öffentlichen Energie,
13. das Recht der öffentlichen Verkehr,
14. das Recht der öffentlichen Kommunikation,
15. das Recht der öffentlichen Information,
16. das Recht der öffentlichen Bildung,
17. das Recht der öffentlichen Forschung,
18. das Recht der öffentlichen Kultur,
19. das Recht der öffentlichen Sport,
20. das Recht der öffentlichen Soziales,
21. das Recht der öffentlichen Arbeit.

(2) Das Bundesrecht bricht das Landesrecht.

(3) Das Bundesrecht tritt an die Stelle des Landesrechts, soweit das Bundesgesetz die Befugnis zur Gesetzgebung ausübt.",0.1763085399449036,8885,91,0.01850446,stop,79.91989326477051
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,80,gg 80,"(1) Durch Gesetz können die Bundesregierung, ein Bundesminister oder die Landesregierungen ermächtigt werden, Rechtsverordnungen zu erlassen. Dabei müssen Inhalt, Zweck und Ausmaß der erteilten Ermächtigung im Gesetze bestimmt werden. Die Rechtsgrundlage ist in der Verordnung anzugeben. Ist durch Gesetz vorgesehen, daß eine Ermächtigung weiter übertragen werden kann, so bedarf es zur Übertragung der Ermächtigung einer Rechtsverordnung. (2) Der Zustimmung des Bundesrates bedürfen, vorbehaltlich anderweitiger bundesgesetzlicher Regelung, Rechtsverordnungen der Bundesregierung oder eines Bundesministers über Grundsätze und Gebühren für die Benutzung der Einrichtungen des Postwesens und der Telekommunikation, über die Grundsätze der Erhebung des Entgelts für die Benutzung der Einrichtungen der Eisenbahnen des Bundes, über den Bau und Betrieb der Eisenbahnen, sowie Rechtsverordnungen auf Grund von Bundesgesetzen, die der Zustimmung des Bundesrates bedürfen oder die von den Ländern im Auftrage des Bundes oder als eigene Angelegenheit ausgeführt werden. (3) Der Bundesrat kann der Bundesregierung Vorlagen für den Erlaß von Rechtsverordnungen zuleiten, die seiner Zustimmung bedürfen. (4) Soweit durch Bundesgesetz oder auf Grund von Bundesgesetzen Landesregierungen ermächtigt werden, Rechtsverordnungen zu erlassen, sind die Länder zu einer Regelung auch durch Gesetz befugt.","Artikel 80 Grundgesetz (GG)

(1) Ein Gesetz kann die Bundesregierung, einen Bundesminister oder die Landesregierungen ermächtigen, Rechtsverordnungen zu erlassen. Die Ermächtigung ist im Gesetz inhaltlich, dem Zweck und dem Umfang nach festzulegen. Der Inhalt, Zweck und Ausmaß der erteilten Ermächtigung sind in den Rechtsvorschriften anzugeben. Wird durch eine Rechtsverordnung Bestimmungen des Gesetzes geändert oder ergänzt, so bedarf es einer ausdrücklichen Ermächtigung zum Erlass dieser Rechtsverordnung. Die Ermächtigung kann auf andere Stellen übertragen werden. Die Zustimmung des Bundesrates ist erforderlich, wenn die Rechtsverordnung allgemeine Verwaltungsvorschriften erlässt oder die Zuständigkeiten der Länder berührt.

(2) Ist die Ermächtigung durch ein Gesetz erteilt worden, so kann sie durch Rechtsverordnung weiterübertragen werden.",0.27672955974842767,5601,91,0.01167374,stop,45.580262660980225
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,1,gg 1,"(1) Die Würde des Menschen ist unantastbar. Sie zu achten und zu schützen ist Verpflichtung aller staatlichen Gewalt. (2) Das Deutsche Volk bekennt sich darum zu unverletzlichen und unveräußerlichen Menschenrechten als Grundlage jeder menschlichen Gemeinschaft, des Friedens und der Gerechtigkeit in der Welt. (3) Die nachfolgenden Grundrechte binden Gesetzgebung, vollziehende Gewalt und Rechtsprechung als unmittelbar geltendes Recht.","Artikel 1
(1) Die Würde des Menschen ist unantastbar. Sie zu achten und zu schützen ist Verpflichtung aller staatlichen Gewalt.
(2) Das Deutsche Volk bekennt sich darum zu unverletzlichen und unveräußerlichen Menschenrechten als Grundlage jeder menschlichen Gemeinschaft, des Friedens und der Gerechtigkeit in der Welt.
(3) Die nachfolgenden Grundrechte binden Gesetzgebung, vollziehende Gewalt und Rechtsprechung als unmittelbar geltendes Recht.",0.9838709677419354,1808,90,0.0043653,stop,16.299691915512085
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,31,gg 31,Bundesrecht bricht Landesrecht.,"Artikel 31
Bundesrecht bricht Landesrecht.",0.7499999999999999,1310,91,0.0031713,stop,13.848762273788452
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,72,gg 72,"(1) Im Bereich der konkurrierenden Gesetzgebung haben die Länder die Befugnis zur Gesetzgebung, solange und soweit der Bund von seiner Gesetzgebungszuständigkeit nicht durch Gesetz Gebrauch gemacht hat. (2) Auf den Gebieten des Artikels 74 Abs. 1 Nr. 4, 7, 11, 13, 15, 19a, 20, 22, 25 und 26 hat der Bund das Gesetzgebungsrecht, wenn und soweit die Herstellung gleichwertiger Lebensverhältnisse im Bundesgebiet oder die Wahrung der Rechts- oder Wirtschaftseinheit im gesamtstaatlichen Interesse eine bundesgesetzliche Regelung erforderlich macht. (3) Hat der Bund von seiner Gesetzgebungszuständigkeit Gebrauch gemacht, können die Länder durch Gesetz hiervon abweichende Regelungen treffen über:  1. das Jagdwesen (ohne das Recht der Jagdscheine); 2. den Naturschutz und die Landschaftspflege (ohne die allgemeinen Grundsätze des Naturschutzes, das Recht des Artenschutzes oder des Meeresnaturschutzes); 3. die Bodenverteilung; 4. die Raumordnung; 5. den Wasserhaushalt (ohne stoff- oder anlagenbezogene Regelungen); 6. die Hochschulzulassung und die Hochschulabschlüsse; 7. die Grundsteuer. Bundesgesetze auf diesen Gebieten treten frühestens sechs Monate nach ihrer Verkündung in Kraft, soweit nicht mit Zustimmung des Bundesrates anderes bestimmt ist. Auf den Gebieten des Satzes 1 geht im Verhältnis von Bundes- und Landesrecht das jeweils spätere Gesetz vor. (4) Durch Bundesgesetz kann bestimmt werden, daß eine bundesgesetzliche Regelung, für die eine Erforderlichkeit im Sinne des Absatzes 2 nicht mehr besteht, durch Landesrecht ersetzt werden kann.","Artikel 72 Grundgesetz (GG) – Konkurrierende Gesetzgebung

(1) Im Bereich der konkurrierenden Gesetzgebung haben die Länder dann das Recht zu gesetzgeberischen Tätigkeiten, solange und soweit der Bund von seinem Gesetzgebungsrecht nicht durch Gesetz Gebrauch gemacht hat.

(2) Der Bund hat das Recht zur Gesetzgebung, sofern und soweit eine einheitliche Regelung einer Angelegenheit erforderlich ist, um gleichwertige Lebensverhältnisse im Bundesgebiet oder die Rechts- oder Wirtschaftseinheit im gesamtstaatlichen Interesse zu erhalten.

(3) Durch ein Bundesgesetz kann bestimmt werden, dass abweichende landesrechtliche Vorschriften nach Maßgabe dieses Artikels aufrechterhalten werden können; dies gilt für folgende Bereiche:
1. die Zulassung zum Studium an Hochschulen sowie die Voraussetzungen für den Erwerb akademischer Grade,
2. den Bestand der Hochschulen und ihre Organisation,
3. die Beendigung des wissenschaftlichen Dienstes an Hochschulen.",0.28732394366197184,5109,91,0.0163852,stop,56.083693742752075
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,94,gg 94,"(1) Das Bundesverfassungsgericht entscheidet:  1. über die Auslegung dieses Grundgesetzes aus Anlass von Streitigkeiten über den Umfang der Rechte und Pflichten eines obersten Bundesorgans oder anderer Beteiligter, die durch dieses Grundgesetz oder in der Geschäftsordnung eines obersten Bundesorgans mit eigenen Rechten ausgestattet sind; 2. bei Meinungsverschiedenheiten oder Zweifeln über die förmliche und sachliche Vereinbarkeit von Bundesrecht oder Landesrecht mit diesem Grundgesetz oder die Vereinbarkeit von Landesrecht mit sonstigem Bundesrecht auf Antrag der Bundesregierung, einer Landesregierung oder eines Viertels der Mitglieder des Bundestages; 2a. bei Meinungsverschiedenheiten, ob ein Gesetz den Voraussetzungen des Artikels 72 Absatz 2 entspricht, auf Antrag des Bundesrates, einer Landesregierung oder der Volksvertretung eines Landes; 3. bei Meinungsverschiedenheiten über Rechte und Pflichten des Bundes und der Länder, insbesondere bei der Ausführung von Bundesrecht durch die Länder und bei der Ausübung der Bundesaufsicht; 4. in anderen öffentlich-rechtlichen Streitigkeiten zwischen dem Bund und den Ländern, zwischen verschiedenen Ländern oder innerhalb eines Landes, soweit nicht ein anderer Rechtsweg gegeben ist; 4a. über Verfassungsbeschwerden, die von jedermann mit der Behauptung erhoben werden können, durch die öffentliche Gewalt in einem seiner Grundrechte oder in einem seiner in Artikel 20 Absatz 4, 33, 38, 101, 103 und 104 enthaltenen Rechte verletzt zu sein; 4b. über Verfassungsbeschwerden von Gemeinden und Gemeindeverbänden wegen Verletzung des Rechts auf Selbstverwaltung nach Artikel 28 durch ein Gesetz, bei Landesgesetzen jedoch nur, soweit nicht Beschwerde beim Landesverfassungsgericht erhoben werden kann; 4c. über Beschwerden von Vereinigungen gegen ihre Nichtanerkennung als Partei für die Wahl zum Bundestag; 5. in den übrigen in diesem Grundgesetz vorgesehenen Fällen. (2) Das Bundesverfassungsgericht entscheidet außerdem auf Antrag des Bundesrates, einer Landesregierung oder der Volksvertretung eines Landes, ob im Falle des Artikels 72 Absatz 4 die Erforderlichkeit für eine bundesgesetzliche Regelung nach Artikel 72 Absatz 2 nicht mehr besteht oder Bundesrecht in den Fällen des Artikels 125a Absatz 2 Satz 1 nicht mehr erlassen werden könnte. Die Feststellung, dass die Erforderlichkeit entfallen ist oder Bundesrecht nicht mehr erlassen werden könnte, ersetzt ein Bundesgesetz nach Artikel 72 Absatz 4 oder nach Artikel 125a Absatz 2 Satz 2. Der Antrag nach Satz 1 ist nur zulässig, wenn eine Gesetzesvorlage nach Artikel 72 Absatz 4 oder nach Artikel 125a Absatz 2 Satz 2 im Bundestag abgelehnt oder über sie nicht innerhalb eines Jahres beraten und Beschluss gefasst oder wenn eine entsprechende Gesetzesvorlage im Bundesrat abgelehnt worden ist. (3) Das Bundesverfassungsgericht wird ferner in den ihm sonst durch Bundesgesetz zugewiesenen Fällen tätig. (4) Die Entscheidungen des Bundesverfassungsgerichts binden die Verfassungsorgane des Bundes und der Länder sowie alle Gerichte und Behörden. Ein Bundesgesetz bestimmt, in welchen Fällen seine Entscheidungen Gesetzeskraft haben.","Artikel 94

(1) Das Bundesverfassungsgericht besteht aus Bundesrichtern und anderen Mitgliedern. Die Bundesrichter werden zur Hälfte vom Bundestag und zur Hälfte vom Bundesrat gewählt. Sie dürfen nicht Mitglieder des Bundestages, des Bundesrates, der Bundesregierung oder eines der entsprechenden Organe eines Landes sein.

(2) Die Zusammensetzung und das Verfahren des Bundesverfassungsgerichtes regelt ein Bundesgesetz, das auch weitere Zulassungsvoraussetzungen für die Rechtsbehelfe festlegen und die Vollstreckung der Entscheidungen des Bundesverfassungsgerichtes bestimmen kann.",0.10984848484848483,9268,91,0.02226959,stop,79.27046394348145
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,44,gg 44,"(1) Der Bundestag hat das Recht und auf Antrag eines Viertels seiner Mitglieder die Pflicht, einen Untersuchungsausschuß einzusetzen, der in öffentlicher Verhandlung die erforderlichen Beweise erhebt. Die Öffentlichkeit kann ausgeschlossen werden. (2) Auf Beweiserhebungen finden die Vorschriften über den Strafprozeß sinngemäß Anwendung. Das Brief-, Post- und Fernmeldegeheimnis bleibt unberührt. (3) Gerichte und Verwaltungsbehörden sind zur Rechts- und Amtshilfe verpflichtet. (4) Die Beschlüsse der Untersuchungsausschüsse sind der richterlichen Erörterung entzogen. In der Würdigung und Beurteilung des der Untersuchung zugrunde liegenden Sachverhaltes sind die Gerichte frei.","Artikel 44 Grundgesetz (GG)

(1) Der Bundestag hat das Recht und auf Antrag einer Viertelzahl seiner Mitglieder die Pflicht, Untersuchungsausschüsse einzusetzen, in denen die Öffentlichkeit grundsätzlich zuzulassen ist. Die Beweiserhebung erfolgt nicht öffentlich. Auf Antrag einer Viertelmehrheit der Mitglieder des Untersuchungsausschusses ist die Öffentlichkeit jedoch auszuschließen.

(2) Die Gerichte und Verwaltungsbehörden sind zur rechtlichen und geschäftsmäßigen Mitwirkung verpflichtet. Die Akten der Behörden sind vorzulegen.

(3) Die Bestimmungen über das gerichtliche Verfahren bleiben unberührt. Die Betroffenen können sich selbst verteidigen lassen.

(4) Die Entscheidungen der Untersuchungsausschüsse sind nicht der gerichtlichen Nachprüfung unterworfen. Das Gericht kann jedoch prüfen, ob bei der Einsetzung des Ausschusses oder bei der Durchführung der Beweiserhebung wesentliche Verfahrensregeln verletzt worden sind.",0.3611111111111111,5131,91,0.01069614,stop,40.31762504577637
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,bpolg,38,bpolg 38,Die Bundespolizei kann zur Abwehr einer Gefahr eine Person vorübergehend von einem Ort verweisen oder ihr vorübergehend das Betreten eines Ortes verbieten.,"§ 38 Durchsuchung von Personen und Sachen

(1) Personen und Sachen dürfen durchsucht werden, um
1. eine Gefahr für die öffentliche Sicherheit und Ordnung abzuwehren, wenn Tatsachen die Annahme rechtfertigen, dass die Gefahr von der Person oder der Sache ausgeht oder sich dort verbirgt, oder
2. eine Straftat zu verfolgen, wenn Tatsachen die Annahme rechtfertigen, dass sich die Person oder die Sache im Besitz einer verdächtigen Person befindet.

(2) Die Durchsuchung ist der Person gegenüber, die durchsucht wird, oder ihrem Vertreter anzuzeigen, es sei denn, dass dies den Zweck der Durchsuchung vereiteln würde.

(3) Bei der Durchsuchung von Personen ist auf die Würde des Menschen Rücksicht zu nehmen.",0.07246376811594202,7214,93,0.0150293,stop,67.41244173049927
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,6,gg 6,"(1) Ehe und Familie stehen unter dem besonderen Schutze der staatlichen Ordnung. (2) Pflege und Erziehung der Kinder sind das natürliche Recht der Eltern und die zuvörderst ihnen obliegende Pflicht. Über ihre Betätigung wacht die staatliche Gemeinschaft. (3) Gegen den Willen der Erziehungsberechtigten dürfen Kinder nur auf Grund eines Gesetzes von der Familie getrennt werden, wenn die Erziehungsberechtigten versagen oder wenn die Kinder aus anderen Gründen zu verwahrlosen drohen. (4) Jede Mutter hat Anspruch auf den Schutz und die Fürsorge der Gemeinschaft. (5) Den unehelichen Kindern sind durch die Gesetzgebung die gleichen Bedingungen für ihre leibliche und seelische Entwicklung und ihre Stellung in der Gesellschaft zu schaffen wie den ehelichen Kindern.","Artikel 6
(1) Ehe und Familie stehen unter dem besonderen Schutze der staatlichen Ordnung.
(2) Pflege und Erziehung der Kinder sind das natürliche Recht der Eltern und die zuvörderst ihnen obliegende Pflicht. Über ihre Betätigung wacht die staatliche Gemeinschaft.
(3) Gegen den Willen der Erziehungsberechtigten dürfen Kinder nur auf Grund eines Gesetzes von der Familie getrennt werden, wenn die Erziehungsberechtigten versagen oder wenn die Kinder aus anderen Gründen zu verwahrlosen drohen.
(4) Jede Mutter hat Anspruch auf den Schutz und die Fürsorge der Gemeinschaft.
(5) Den Kindern außerhalb einer Ehe sind durch die Gesetzgebung die gleichen Bedingungen für ihre leibliche und seelische Entwicklung und ihre Stellung in der Gesellschaft zu schaffen wie den Kindern innerhalb einer Ehe.",0.9547325102880659,4568,90,0.0146536,stop,48.45887899398804
qwen/qwen3.5-122b-a10b,openrouter,GPBam Laws,gg,101,gg 101,(1) Ausnahmegerichte sind unzulässig. Niemand darf seinem gesetzlichen Richter entzogen werden. (2) Gerichte für besondere Sachgebiete können nur durch Gesetz errichtet werden.,"Grundgesetz für die Bundesrepublik Deutschland (GG)

Artikel 101

(1) Niemand darf seinem gesetzlichen Richter entzogen werden.
(2) Ausnahme-Gerichte dürfen nur auf Grund eines Gesetzes eingerichtet werden.",0.4444444444444445,1250,92,0.00262392,stop,11.003159284591675
